Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamID,OpponentID,ScoreID
10/31/2021 4:25:00 PM,1,2021,8,WAS,DEN,AWAY,10,17,27,Empower Field at Mile High,0,3,7,0,0,31,50,31:50,21,6,14,1,68,342,5.0,1,24,112,4.7,0,39,24,230,1,2,5.9,9.6,61.5,65.12,14,5,35.7,5,1,20.0,2,0,0,0,4,29,0,0,5,40,7,6,1,66,66,2,1,-1,0,10,0,7,0,28,10,28:10,17,6,10,1,51,273,5.4,2,21,83,4.0,1,26,19,190,1,0,7.3,10,73.1,106.25,13,7,53.8,0,0,0,2,2,0,0,4,35,1,1,4,23,7,4,3,135,45,1,2,1,0,0,100,0,1,1,0,0,0,0,0,3,1,2,2,0,0,0,0,0,2,1,34,22,4,23,2,1,1,44,23,5,40,6,1,0,Sunday,35,10,17800
10/31/2021 4:25:00 PM,1,2021,8,DEN,WAS,HOME,17,10,27,Empower Field at Mile High,0,10,0,7,0,28,10,28:10,17,6,10,1,51,273,5.4,2,21,83,4.0,1,26,19,190,1,0,7.3,10,73.1,106.25,13,7,53.8,0,0,0,2,2,0,0,4,35,1,1,4,23,7,4,3,135,45,1,2,1,0,3,7,0,0,31,50,31:50,21,6,14,1,68,342,5.0,1,24,112,4.7,0,39,24,230,1,2,5.9,9.6,61.5,65.12,14,5,35.7,5,1,20.0,2,0,0,0,4,29,0,0,5,40,7,6,1,66,66,2,1,-1,100,0,0,0,2,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,3,1,44,23,5,40,6,1,0,34,22,4,23,2,1,1,Sunday,10,35,17800
10/31/2021 8:20:00 PM,1,2021,8,DAL,MIN,AWAY,20,16,36,U.S. Bank Stadium,0,3,10,7,0,32,32,32:32,23,4,17,2,68,419,6.2,2,24,78,3.2,0,41,25,341,2,1,8.3,13.6,61.0,93.65,14,7,50.0,0,0,0,2,1,0,0,11,96,1,1,3,19,9,6,4,181,45.2,2,0,-2,7,3,3,3,0,27,28,27:28,17,4,6,7,61,278,4.6,1,24,101,4.2,0,36,23,177,1,0,4.9,7.7,63.9,85.07,13,1,7.7,2,1,50.0,2,1,0,0,7,57,0,0,1,7,6,3,6,237,39.5,0,2,2,50.0,0,50.0,0,2,2,0,0,0,0,0,3,2,1,1,0,0,0,0,0,3,3,44,12,1,7,2,1,0,44,26,3,19,6,2,1,Sunday,9,20,17802
10/31/2021 8:20:00 PM,1,2021,8,MIN,DAL,HOME,16,20,36,U.S. Bank Stadium,7,3,3,3,0,27,28,27:28,17,4,6,7,61,278,4.6,1,24,101,4.2,0,36,23,177,1,0,4.9,7.7,63.9,85.07,13,1,7.7,2,1,50.0,2,1,0,0,7,57,0,0,1,7,6,3,6,237,39.5,0,2,2,0,3,10,7,0,32,32,32:32,23,4,17,2,68,419,6.2,2,24,78,3.2,0,41,25,341,2,1,8.3,13.6,61.0,93.65,14,7,50.0,0,0,0,2,1,0,0,11,96,1,1,3,19,9,6,4,181,45.2,2,0,-2,50.0,0,50.0,0,1,1,0,0,0,0,0,3,3,2,2,0,0,0,0,0,3,2,44,26,3,19,6,2,1,44,12,1,7,2,1,0,Sunday,20,9,17802
11/1/2021 8:15:00 PM,1,2021,8,NYG,KC,AWAY,17,20,37,Arrowhead Stadium,0,10,0,7,0,25,22,25:22,18,3,10,5,56,300,5.4,2,20,72,3.6,0,33,23,228,2,1,6.9,9.9,69.7,96.53,12,4,33.3,2,1,50.0,3,2,0,0,10,88,0,0,3,13,5,5,5,215,43,1,2,1,7,7,0,6,0,34,38,34:38,29,10,17,2,77,368,4.8,2,27,107,4.0,1,48,29,261,1,1,5.4,9,60.4,73.35,12,5,41.7,0,0,0,6,2,0,0,12,103,1,1,2,14,5,1,4,203,50.8,2,1,-1,66.7,0,33.3,0,2,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,2,42,33,2,14,4,2,2,32,34,3,13,1,1,0,Monday,23,16,17803
11/1/2021 8:15:00 PM,1,2021,8,KC,NYG,HOME,20,17,37,Arrowhead Stadium,7,7,0,6,0,34,38,34:38,29,10,17,2,77,368,4.8,2,27,107,4.0,1,48,29,261,1,1,5.4,9,60.4,73.35,12,5,41.7,0,0,0,6,2,0,0,12,103,1,1,2,14,5,1,4,203,50.8,2,1,-1,0,10,0,7,0,25,22,25:22,18,3,10,5,56,300,5.4,2,20,72,3.6,0,33,23,228,2,1,6.9,9.9,69.7,96.53,12,4,33.3,2,1,50.0,3,2,0,0,10,88,0,0,3,13,5,5,5,215,43,1,2,1,33.3,0,66.7,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,32,34,3,13,1,1,0,42,33,2,14,4,2,2,Monday,16,23,17803
11/4/2021 8:20:00 PM,1,2021,9,NYJ,IND,AWAY,30,45,75,Lucas Oil Stadium,7,3,6,14,0,29,33,29:33,30,3,25,2,75,486,6.5,4,21,88,4.2,0,52,34,398,4,1,7.7,11.7,65.4,106.09,14,8,57.1,1,1,100,5,3,0,0,7,43,1,1,2,14,3,0,3,156,52,2,0,-2,7,21,14,3,0,30,27,30:27,28,9,17,2,61,532,8.7,6,30,260,8.7,3,30,22,272,3,0,9.1,12.4,73.3,134.31,10,5,50.0,2,1,50.0,4,3,0,0,2,22,0,0,1,0,8,5,2,85,42.5,0,2,2,60.0,0,75.0,0,3,3,0,1,0,0,0,1,1,6,6,0,0,0,0,0,1,1,44,23,1,0,1,2,0,49,14,2,14,7,1,1,Thursday,24,14,17804
11/4/2021 8:20:00 PM,1,2021,9,IND,NYJ,HOME,45,30,75,Lucas Oil Stadium,7,21,14,3,0,30,27,30:27,28,9,17,2,61,532,8.7,6,30,260,8.7,3,30,22,272,3,0,9.1,12.4,73.3,134.31,10,5,50.0,2,1,50.0,4,3,0,0,2,22,0,0,1,0,8,5,2,85,42.5,0,2,2,7,3,6,14,0,29,33,29:33,30,3,25,2,75,486,6.5,4,21,88,4.2,0,52,34,398,4,1,7.7,11.7,65.4,106.09,14,8,57.1,1,1,100,5,3,0,0,7,43,1,1,2,14,3,0,3,156,52,2,0,-2,75.0,0,60.0,0,6,6,0,0,0,0,0,1,1,3,3,0,1,0,0,0,1,1,49,14,2,14,7,1,1,44,23,1,0,1,2,0,Thursday,14,24,17804
11/7/2021 1:00:00 PM,1,2021,9,ATL,NO,AWAY,27,25,52,Caesars Superdome,3,7,7,10,0,27,39,27:39,18,2,14,2,57,366,6.4,3,25,34,1.4,1,30,23,332,2,0,11.1,14.4,76.7,134.31,13,5,38.5,1,0,0,5,3,0,0,6,76,0,0,2,11,5,2,5,224,44.8,0,1,1,0,0,3,22,0,32,21,32:21,26,6,17,3,69,376,5.4,3,25,109,4.4,1,43,27,267,2,0,6.2,9.9,62.8,95.78,10,3,30.0,1,0,0,4,3,0,0,10,74,1,1,1,15,9,5,3,122,40.7,1,0,-1,60.0,0,75.0,0,3,3,0,0,0,0,0,2,2,1,1,0,3,0,0,0,2,2,46,25,1,15,11,1,1,32,35,2,11,2,2,0,Sunday,2,22,17808
11/7/2021 1:00:00 PM,1,2021,9,NO,ATL,HOME,25,27,52,Caesars Superdome,0,0,3,22,0,32,21,32:21,26,6,17,3,69,376,5.4,3,25,109,4.4,1,43,27,267,2,0,6.2,9.9,62.8,95.78,10,3,30.0,1,0,0,4,3,0,0,10,74,1,1,1,15,9,5,3,122,40.7,1,0,-1,3,7,7,10,0,27,39,27:39,18,2,14,2,57,366,6.4,3,25,34,1.4,1,30,23,332,2,0,11.1,14.4,76.7,134.31,13,5,38.5,1,0,0,5,3,0,0,6,76,0,0,2,11,5,2,5,224,44.8,0,1,1,75.0,0,60.0,0,1,1,0,3,0,0,0,2,2,3,3,0,0,0,0,0,2,2,32,35,2,11,2,2,0,46,25,1,15,11,1,1,Sunday,22,2,17808
11/7/2021 1:00:00 PM,1,2021,9,CLE,CIN,AWAY,41,16,57,Paul Brown Stadium,7,17,10,7,0,24,38,24:38,14,6,7,1,46,361,7.8,5,23,153,6.7,2,21,14,208,2,0,9.9,14.9,66.7,130.65,9,3,33.3,0,0,0,4,2,0,0,10,84,0,0,2,10,12,4,3,118,39.3,0,3,3,7,3,0,6,0,35,22,35:22,25,6,15,4,70,348,5.0,2,23,85,3.7,2,42,29,263,0,2,6.3,9.1,69.0,65.87,11,3,27.3,2,0,0,4,2,0,0,4,31,1,1,5,25,5,7,3,122,40.7,3,0,-3,50.0,0,50.0,0,5,5,0,0,0,0,0,3,2,1,1,0,1,0,0,0,1,1,48,24,5,25,10,2,1,29,17,2,10,1,1,0,Sunday,8,7,17805
11/7/2021 1:00:00 PM,1,2021,9,CIN,CLE,HOME,16,41,57,Paul Brown Stadium,7,3,0,6,0,35,22,35:22,25,6,15,4,70,348,5.0,2,23,85,3.7,2,42,29,263,0,2,6.3,9.1,69.0,65.87,11,3,27.3,2,0,0,4,2,0,0,4,31,1,1,5,25,5,7,3,122,40.7,3,0,-3,7,17,10,7,0,24,38,24:38,14,6,7,1,46,361,7.8,5,23,153,6.7,2,21,14,208,2,0,9.9,14.9,66.7,130.65,9,3,33.3,0,0,0,4,2,0,0,10,84,0,0,2,10,12,4,3,118,39.3,0,3,3,50.0,0,50.0,0,1,1,0,1,0,0,0,1,1,5,5,0,0,0,0,0,3,2,29,17,2,10,1,1,0,48,24,5,25,10,2,1,Sunday,7,8,17805
11/7/2021 1:00:00 PM,1,2021,9,DEN,DAL,AWAY,30,16,46,AT&T Stadium,6,10,3,11,0,41,12,41:12,23,12,9,2,73,407,5.6,3,41,190,4.6,2,28,19,217,1,0,7.8,11.4,67.9,102.83,15,8,53.3,0,0,0,3,2,0,0,5,37,0,0,4,32,5,4,3,94,31.3,0,2,2,0,0,0,16,0,18,48,18:48,14,2,11,1,57,290,5.1,2,16,78,4.9,0,39,19,212,2,1,5.4,11.2,48.7,71.74,13,5,38.5,4,0,0,2,2,0,0,5,38,1,1,2,20,6,10,4,194,48.5,2,0,-2,66.7,0,100,0,2,1,0,2,1,0,0,4,3,0,0,0,0,0,2,2,0,0,31,15,2,20,7,0,1,49,29,4,32,2,0,0,Sunday,10,9,17806
11/7/2021 1:00:00 PM,1,2021,9,DAL,DEN,HOME,16,30,46,AT&T Stadium,0,0,0,16,0,18,48,18:48,14,2,11,1,57,290,5.1,2,16,78,4.9,0,39,19,212,2,1,5.4,11.2,48.7,71.74,13,5,38.5,4,0,0,2,2,0,0,5,38,1,1,2,20,6,10,4,194,48.5,2,0,-2,6,10,3,11,0,41,12,41:12,23,12,9,2,73,407,5.6,3,41,190,4.6,2,28,19,217,1,0,7.8,11.4,67.9,102.83,15,8,53.3,0,0,0,3,2,0,0,5,37,0,0,4,32,5,4,3,94,31.3,0,2,2,100,0,66.7,0,0,0,0,0,0,2,2,0,0,2,1,0,2,1,0,0,4,3,49,29,4,32,2,0,0,31,15,2,20,7,0,1,Sunday,9,10,17806
11/7/2021 1:00:00 PM,1,2021,9,NE,CAR,AWAY,24,6,30,Bank of America Stadium,0,14,10,0,0,32,29,32:29,17,10,5,2,59,273,4.6,3,39,151,3.9,1,18,12,122,1,1,6.8,10.2,66.7,81.25,14,6,42.9,1,1,100,3,2,0,0,6,35,1,1,2,17,3,3,3,152,50.7,2,3,1,0,6,0,0,0,27,31,27:31,13,5,8,0,57,240,4.2,0,23,78,3.4,0,33,16,162,0,3,4.9,10.1,48.5,25.06,11,3,27.3,1,0,0,2,0,0,0,10,83,0,0,1,10,3,4,4,205,51.2,3,2,-1,66.7,0,0,0,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,34,25,1,10,8,1,0,39,28,2,17,2,2,1,Sunday,21,5,17810
11/7/2021 1:00:00 PM,1,2021,9,CAR,NE,HOME,6,24,30,Bank of America Stadium,0,6,0,0,0,27,31,27:31,13,5,8,0,57,240,4.2,0,23,78,3.4,0,33,16,162,0,3,4.9,10.1,48.5,25.06,11,3,27.3,1,0,0,2,0,0,0,10,83,0,0,1,10,3,4,4,205,51.2,3,2,-1,0,14,10,0,0,32,29,32:29,17,10,5,2,59,273,4.6,3,39,151,3.9,1,18,12,122,1,1,6.8,10.2,66.7,81.25,14,6,42.9,1,1,100,3,2,0,0,6,35,1,1,2,17,3,3,3,152,50.7,2,3,1,0,0,66.7,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,2,1,39,28,2,17,2,2,1,34,25,1,10,8,1,0,Sunday,5,21,17810
11/7/2021 1:00:00 PM,1,2021,9,MIN,BAL,AWAY,31,34,65,M&T Bank Stadium,7,10,7,7,0,23,40,23:40,13,6,6,1,52,318,6.1,4,24,131,5.5,1,28,17,187,2,0,6.7,11,60.7,104.32,14,5,35.7,2,2,100,3,2,0,0,8,107,0,0,0,0,8,3,5,242,48.4,0,2,2,3,7,7,14,3,46,4,46:04,36,17,15,4,89,500,5.6,4,45,247,5.5,1,41,27,253,3,2,6.2,9.4,65.9,86.74,15,6,40.0,3,3,100,6,4,0,0,8,61,0,0,3,13,6,5,3,125,41.7,2,0,-2,66.7,0,66.7,0,4,4,0,0,0,0,0,1,1,4,4,0,0,0,0,0,2,2,59,31,3,13,4,0,0,35,18,0,0,5,0,0,Sunday,20,3,17812
11/7/2021 1:00:00 PM,1,2021,9,BAL,MIN,HOME,34,31,65,M&T Bank Stadium,3,7,7,14,3,46,4,46:04,36,17,15,4,89,500,5.6,4,45,247,5.5,1,41,27,253,3,2,6.2,9.4,65.9,86.74,15,6,40.0,3,3,100,6,4,0,0,8,61,0,0,3,13,6,5,3,125,41.7,2,0,-2,7,10,7,7,0,23,40,23:40,13,6,6,1,52,318,6.1,4,24,131,5.5,1,28,17,187,2,0,6.7,11,60.7,104.32,14,5,35.7,2,2,100,3,2,0,0,8,107,0,0,0,0,8,3,5,242,48.4,0,2,2,66.7,0,66.7,0,4,4,0,0,0,0,0,2,2,4,4,0,0,0,0,0,1,1,35,18,0,0,5,0,0,59,31,3,13,4,0,0,Sunday,3,20,17812
11/7/2021 1:00:00 PM,1,2021,9,LV,NYG,AWAY,16,23,39,MetLife Stadium,7,6,3,0,0,29,49,29:49,24,8,15,1,67,403,6.0,1,20,117,5.8,0,46,30,286,1,2,6.2,9.5,65.2,71.47,12,4,33.3,1,1,100,6,1,0,0,6,65,1,1,1,10,7,6,2,100,50,3,1,-2,7,3,7,6,0,30,11,30:11,16,8,6,2,54,247,4.6,2,31,149,4.8,0,20,15,98,1,0,4.9,6.5,75.0,101.67,12,6,50.0,0,0,0,2,0,0,0,4,35,1,1,3,12,3,0,3,146,48.7,1,3,2,16.7,0,0,0,1,1,0,0,0,0,0,4,3,2,2,0,0,0,0,0,3,3,41,29,3,12,1,1,1,40,41,1,10,8,2,1,Sunday,25,23,17809
11/7/2021 1:00:00 PM,1,2021,9,NYG,LV,HOME,23,16,39,MetLife Stadium,7,3,7,6,0,30,11,30:11,16,8,6,2,54,247,4.6,2,31,149,4.8,0,20,15,98,1,0,4.9,6.5,75.0,101.67,12,6,50.0,0,0,0,2,0,0,0,4,35,1,1,3,12,3,0,3,146,48.7,1,3,2,7,6,3,0,0,29,49,29:49,24,8,15,1,67,403,6.0,1,20,117,5.8,0,46,30,286,1,2,6.2,9.5,65.2,71.47,12,4,33.3,1,1,100,6,1,0,0,6,65,1,1,1,10,7,6,2,100,50,3,1,-2,0,0,16.7,0,2,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,4,3,40,41,1,10,8,2,1,41,29,3,12,1,1,1,Sunday,23,25,17809
11/7/2021 1:00:00 PM,1,2021,9,BUF,JAX,AWAY,6,9,15,TIAA Bank Field,3,3,0,0,0,30,38,30:38,17,2,15,0,65,301,4.6,0,14,72,5.1,0,47,31,229,0,2,4.9,7.4,66.0,59.62,15,6,40.0,1,0,0,1,0,0,0,12,118,1,1,4,35,5,6,3,148,49.3,3,1,-2,3,3,0,3,0,29,22,29:22,16,5,5,6,57,218,3.8,0,27,79,2.9,0,28,17,139,0,0,5.0,8.2,60.7,73.36,13,2,15.4,2,2,100,2,0,0,0,8,54,1,1,2,12,8,6,4,180,45,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,3,36,25,2,12,3,1,1,48,12,4,35,5,2,1,Sunday,4,15,17811
11/7/2021 1:00:00 PM,1,2021,9,JAX,BUF,HOME,9,6,15,TIAA Bank Field,3,3,0,3,0,29,22,29:22,16,5,5,6,57,218,3.8,0,27,79,2.9,0,28,17,139,0,0,5.0,8.2,60.7,73.36,13,2,15.4,2,2,100,2,0,0,0,8,54,1,1,2,12,8,6,4,180,45,1,3,2,3,3,0,0,0,30,38,30:38,17,2,15,0,65,301,4.6,0,14,72,5.1,0,47,31,229,0,2,4.9,7.4,66.0,59.62,15,6,40.0,1,0,0,1,0,0,0,12,118,1,1,4,35,5,6,3,148,49.3,3,1,-2,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2,2,48,12,4,35,5,2,1,36,25,2,12,3,1,1,Sunday,15,4,17811
11/7/2021 1:00:00 PM,1,2021,9,HOU,MIA,AWAY,9,17,26,Hard Rock Stadium,0,6,0,3,0,28,16,28:16,14,3,11,0,67,272,4.1,0,18,73,4.1,0,44,24,199,0,3,4.5,8.3,54.5,37.97,17,6,35.3,1,1,100,4,0,0,0,8,60,1,1,5,41,9,6,5,235,47,4,5,1,7,10,0,0,0,31,44,31:44,22,4,16,2,72,262,3.6,2,25,47,1.9,1,43,26,215,1,2,5,8.3,60.5,61.68,16,9,56.2,0,0,0,2,2,0,0,2,13,3,3,4,29,10,4,5,207,41.4,5,4,-1,0,0,100,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,1,1,46,31,4,29,5,3,3,42,20,5,41,8,1,1,Sunday,13,19,17807
11/7/2021 1:00:00 PM,1,2021,9,MIA,HOU,HOME,17,9,26,Hard Rock Stadium,7,10,0,0,0,31,44,31:44,22,4,16,2,72,262,3.6,2,25,47,1.9,1,43,26,215,1,2,5,8.3,60.5,61.68,16,9,56.2,0,0,0,2,2,0,0,2,13,3,3,4,29,10,4,5,207,41.4,5,4,-1,0,6,0,3,0,28,16,28:16,14,3,11,0,67,272,4.1,0,18,73,4.1,0,44,24,199,0,3,4.5,8.3,54.5,37.97,17,6,35.3,1,1,100,4,0,0,0,8,60,1,1,5,41,9,6,5,235,47,4,5,1,100,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,42,20,5,41,8,1,1,46,31,4,29,5,3,3,Sunday,19,13,17807
11/7/2021 4:05:00 PM,1,2021,9,LAC,PHI,AWAY,27,24,51,Lincoln Financial Field,7,0,9,11,0,33,37,33:37,28,9,17,2,65,445,6.8,3,27,89,3.3,1,38,32,356,2,0,9.4,11.1,84.2,123.25,10,5,50.0,4,2,50.0,6,3,0,0,4,30,0,0,0,0,2,1,0,0,0,0,0,0,0,10,7,7,0,26,23,26:23,20,13,7,0,57,331,5.8,3,39,176,4.5,2,17,11,155,1,0,9.1,14.1,64.7,113.60,12,8,66.7,0,0,0,3,2,0,0,3,25,0,0,1,7,0,2,3,130,43.3,0,0,0,50.0,0,66.7,0,2,1,0,2,1,0,0,2,2,3,3,0,0,0,0,0,1,1,40,22,1,7,1,0,0,46,33,0,0,0,0,0,Sunday,29,26,17813
11/7/2021 4:05:00 PM,1,2021,9,PHI,LAC,HOME,24,27,51,Lincoln Financial Field,0,10,7,7,0,26,23,26:23,20,13,7,0,57,331,5.8,3,39,176,4.5,2,17,11,155,1,0,9.1,14.1,64.7,113.60,12,8,66.7,0,0,0,3,2,0,0,3,25,0,0,1,7,0,2,3,130,43.3,0,0,0,7,0,9,11,0,33,37,33:37,28,9,17,2,65,445,6.8,3,27,89,3.3,1,38,32,356,2,0,9.4,11.1,84.2,123.25,10,5,50.0,4,2,50.0,6,3,0,0,4,30,0,0,0,0,2,1,0,0,0,0,0,0,66.7,0,50.0,0,3,3,0,0,0,0,0,1,1,2,1,0,2,1,0,0,2,2,46,33,0,0,0,0,0,40,22,1,7,1,0,0,Sunday,26,29,17813
11/7/2021 4:25:00 PM,1,2021,9,GB,KC,AWAY,7,13,20,Arrowhead Stadium,0,0,0,7,0,31,33,31:33,19,6,11,2,60,301,5.0,1,25,122,4.9,0,34,19,179,1,1,5.3,9.4,55.9,68.14,12,2,16.7,3,2,66.7,1,0,0,0,4,19,1,1,1,11,3,5,4,217,54.2,2,0,-2,7,6,0,0,0,28,27,28:27,14,4,9,1,63,237,3.8,1,25,77,3.1,0,37,20,160,1,0,4.3,8,54.1,74.16,14,5,35.7,2,1,50.0,2,1,0,0,6,33,0,0,1,6,7,3,6,341,56.8,0,2,2,0,0,50.0,0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,2,38,19,1,6,3,0,0,34,25,1,11,3,0,1,Sunday,12,16,17814
11/7/2021 4:25:00 PM,1,2021,9,KC,GB,HOME,13,7,20,Arrowhead Stadium,7,6,0,0,0,28,27,28:27,14,4,9,1,63,237,3.8,1,25,77,3.1,0,37,20,160,1,0,4.3,8,54.1,74.16,14,5,35.7,2,1,50.0,2,1,0,0,6,33,0,0,1,6,7,3,6,341,56.8,0,2,2,0,0,0,7,0,31,33,31:33,19,6,11,2,60,301,5.0,1,25,122,4.9,0,34,19,179,1,1,5.3,9.4,55.9,68.14,12,2,16.7,3,2,66.7,1,0,0,0,4,19,1,1,1,11,3,5,4,217,54.2,2,0,-2,50.0,0,0,0,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,2,0,34,25,1,11,3,0,1,38,19,1,6,3,0,0,Sunday,16,12,17814
11/7/2021 4:25:00 PM,1,2021,9,ARI,SF,AWAY,31,17,48,Levi's Stadium,14,3,14,0,0,36,47,36:47,22,9,11,2,68,437,6.4,4,39,163,4.2,3,27,23,274,1,0,10.1,11.9,85.2,121.30,15,7,46.7,2,1,50.0,3,2,0,0,9,84,0,0,2,8,8,7,4,207,51.8,0,3,3,0,7,7,3,0,23,13,23:13,22,2,17,3,56,337,6.0,2,11,39,3.5,0,40,28,298,2,1,7.4,10.6,70.0,97.71,10,4,40.0,0,0,0,3,2,0,0,3,35,2,2,5,28,5,5,4,163,40.8,3,0,-3,66.7,0,66.7,0,4,4,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,33,30,5,28,3,2,2,46,42,2,8,2,1,0,Sunday,1,31,17815
11/7/2021 4:25:00 PM,1,2021,9,SF,ARI,HOME,17,31,48,Levi's Stadium,0,7,7,3,0,23,13,23:13,22,2,17,3,56,337,6.0,2,11,39,3.5,0,40,28,298,2,1,7.4,10.6,70.0,97.71,10,4,40.0,0,0,0,3,2,0,0,3,35,2,2,5,28,5,5,4,163,40.8,3,0,-3,14,3,14,0,0,36,47,36:47,22,9,11,2,68,437,6.4,4,39,163,4.2,3,27,23,274,1,0,10.1,11.9,85.2,121.30,15,7,46.7,2,1,50.0,3,2,0,0,9,84,0,0,2,8,8,7,4,207,51.8,0,3,3,66.7,0,66.7,0,2,2,0,0,0,0,0,1,1,4,4,0,0,0,0,0,1,1,46,42,2,8,2,1,0,33,30,5,28,3,2,2,Sunday,31,1,17815
11/7/2021 8:20:00 PM,1,2021,9,TEN,LAR,AWAY,28,16,44,SoFi Stadium,0,21,0,7,0,27,39,27:39,16,4,9,3,56,194,3.5,4,26,69,2.7,2,27,19,125,1,1,4.6,6.6,70.4,76.93,12,4,33.3,2,2,100,3,3,0,0,4,19,0,0,3,18,11,4,5,217,43.4,1,2,1,3,0,3,10,0,32,21,32:21,22,5,16,1,74,347,4.7,1,21,94,4.5,0,48,31,253,1,2,5.3,8.2,64.6,67.45,15,4,26.7,3,2,66.7,3,1,0,0,12,115,0,0,5,41,8,4,4,199,49.8,2,1,-1,100,0,33.3,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,44,31,5,41,7,0,0,43,13,3,18,3,0,0,Sunday,34,32,17816
